Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,Fz,Cz,Pz,status
6.08943005733202,3.073741076809818,11.627416997834237,2.4967410649087713,5.448175499137932,8.377283322381382,6.8765937137544,6.922811741692595,3.2323989569115166,6.122598241429116,6.9223075223876975,1.8192389447535766,0.6203166487044096,9.80977251252576,2.846555839484438,8.058511430605769,5.549762440214222,11.270093541135758,7.271740830648058,0
6.111480265232534,3.6203074869026755,11.64582613874746,3.053077137045765,6.855150324702403,9.63518598203779,8.138883690518322,6.969181225826035,3.389502826638228,5.286576042416974,6.430177736445055,2.045959709823854,1.9319246177002742,11.282975076239898,3.9492893394923887,7.549937864586548,6.045115179538918,12.834918977217388,8.713654109775325,0
6.525202385449677,4.449289581609015,11.840270991203584,3.7039461628081884,8.477111239611586,10.577929584869317,9.829571608841444,6.930484102058873,4.019976238693098,4.776695546349198,6.193851591252427,2.3915858578642233,3.1498656450093003,12.118649293945712,5.734489698734399,7.277384433219802,6.835567723454593,14.598172710625853,9.902678465713773,0
6.578692887986282,4.666821068990683,11.608140830766335,3.5914708645724507,9.40664435740972,10.430732422300814,10.859159758092327,6.22490770890943,4.25410047771399,3.9461217245563436,5.668946046180509,1.891823925819311,3.4215405132463546,11.224687225501599,6.968661195061141,6.548613680531051,7.137115456080597,15.550947710454437,9.918271111372363,0
5.838375863324447,3.8046564240675202,10.661547585448222,2.342527380084653,9.133803470557911,8.93693438012121,10.562000619786632,4.6875616271754925,3.619748287801643,2.5035536769665487,4.601435738500795,0.121179459839673,2.3676592966289762,8.225270162464108,6.871850674615988,5.07919717758208,6.513450975103246,15.094660952755754,8.409816765145806,0
4.337066148668963,1.9749115660202434,9.131577506624028,0.20172408239508668,7.693842005324858,6.4459552543948115,8.897255525725686,2.6294563553156816,2.1907012096064946,0.6201301044262018,3.1233112917181107,-2.6442713358850845,0.19663127970948624,3.6167751689685503,5.359765412863882,3.1025381720823058,5.0153816903416715,13.22516943081008,5.7047093884745665,0
2.523855303274619,-0.215559441172028,7.490295391673692,-2.089993663479157,5.592049986636837,3.7573041592482044,6.393527461435246,0.690353757043048,0.49995418161287664,-1.169097306550234,1.6770741725789278,-5.5496957176383495,-2.417167089862541,-1.4078745282633498,2.9993420272943645,1.2542006508266612,3.1162897545583244,10.479924728130097,2.6420717455258287,0
1.08282670216516,-1.9100131975260124,6.364135737340102,-3.5860847033187717,3.5817432277502586,1.8175845245801037,3.907258874099859,-0.41894161962224374,-0.7092054124701648,-2.193404851490168,0.8419554564158973,-7.487401569282189,-4.599853850914907,-5.364346720384265,0.7430954294476518,0.31041407829195283,1.5151486831727834,7.716104599824518,0.23297467041523498,0
0.6552676963188402,-2.346917416265,6.273507824267286,-3.5165318827028744,2.3474272536910155,1.3537631047605987,2.2582647368840134,-0.2162469000961857,-0.8212225820560929,-1.9441825226606075,1.0909621350115999,-7.532450535244848,-5.619942653524618,-6.99771063365883,-0.4832463488119826,0.8516317753970757,0.8487565937951791,5.771279328221437,-0.7514513541517399,0
1.579161101859466,-1.1679396964166786,7.408391052422663,-1.6074177167141541,2.224466794771361,2.5899658221212696,1.8914828821116372,1.3389260962192662,0.3664882512007964,-0.31369703020238465,2.5843258197712595,-5.318691197890391,-5.167582470408565,-5.721550327703218,-0.17384497604301108,2.997113781478114,1.4322164908896233,5.1437317461231045,-0.09136404367167404,0
3.7823782453532977,1.4678266228981673,9.56423999709431,1.8216734452599865,3.0980461791529526,5.192293799163701,2.730687818986165,3.840246480297993,2.5614835240802565,2.358975650174586,5.113283677685031,-1.1739560548435035,-3.4342873343664944,-1.784085512955019,1.572760262332416,6.349469329521425,3.164556346673238,5.850825502878158,1.8226105389439988,0
6.834699021087226,4.967418578088147,12.233519034397993,5.982389386210273,4.488919694785759,8.425365527962985,4.2485426006655995,6.607787487536814,5.098826379945396,5.421660686176774,8.188154852055977,3.997160723888094,-0.9901652256881158,3.8568267530558473,4.115578844627858,10.143427741217415,5.6010817894991,7.483786200610427,4.174127593852587,0
10.114514400440976,8.531292942286798,14.79281080978882,9.900701126668533,5.761541178525098,11.438693190192089,5.691589450955228,8.95029781626854,7.193815910538153,8.145719081767252,11.211005436784784,9.022845584710378,1.4560760686171097,9.878046031059172,6.5224665532677175,13.519042488636371,8.138206633080962,9.405861498935915,6.055189582517072,0
13.033796378945901,11.442955056183616,16.726047958749646,12.759102008203799,6.385030727732501,13.581985648146997,6.3873685176151085,10.426316846363587,8.242709545654629,9.990066324465396,13.67913985051487,12.860009091825674,3.3305988142423124,15.033081066697735,7.93050131908916,15.829002248337767,10.247022928911338,11.025400835528371,6.831487630817801,0
15.252031492168499,13.32232619072356,17.813671787201365,14.181728208791824,6.159941870269482,14.640922799620851,6.030490331908084,11.014892039352487,8.070144563726915,10.806941806129606,15.358449829307878,14.943082786431182,4.406800122627351,18.544946839920446,7.89637330246748,16.878709068044024,11.67954642358054,12.05107081068722,6.406784411568931,0
16.77467929914272,14.231860081723323,18.196774038002015,14.34475455769395,5.302503168449961,14.889840082946293,4.8151667471090205,11.111531470873393,7.0061479270131155,10.887869144180536,16.340814607653794,15.346656019072956,4.857749997158104,20.29942857898052,6.577897762840902,16.98781992261356,12.547095918583043,12.608583986078129,5.26925028501677,0
17.87847264370522,14.572326214951202,18.26832027153271,13.845590024406825,4.333666670482081,14.920618035809516,3.3440099665162655,11.329483357538443,5.744600456423721,10.81424229019695,16.9422769797997,14.679138165898433,5.114008972240738,20.75655706725958,4.6613314712605876,16.828871112779975,13.218519118149882,13.14886304838751,4.278234174089264,0
18.94429996760602,14.866933733811647,18.48256932303838,13.429220742664521,3.8631701219322903,15.359997225071243,2.391933050700438,12.22294261612026,5.072389139744685,11.20584062450198,17.533020546050302,13.79857752519047,5.635025397332499,20.670394155273968,3.1022141529214924,17.13942447512729,14.12704125872688,14.230259743246108,4.310561082604283,0
20.26822316162774,15.52396819941644,19.160874367673575,13.683398024256933,4.355498933756745,16.595551139575655,2.620284127505766,14.049527979173568,5.581668025846056,12.474139750863632,18.36948078995112,13.467998297073619,6.691741284825431,20.74520361778836,2.782898997838232,18.42817638139389,15.566305963813056,16.264021296511935,5.9107992851213105,0
21.88879254923176,16.63653906900751,20.331312011555337,14.78584660235344,5.929494681048555,18.583939651951166,4.310395476661982,16.631000388292254,7.436028384060682,14.639275740077542,19.457448842109024,14.044547265734943,8.21481712495426,21.329141288510574,4.174288463637152,20.75164437177852,17.520838808730414,19.284714428527025,9.045652933926844,0
23.53338855390623,17.928950398109354,21.697148994250213,16.42589652299303,8.299685531322925,20.8416501929634,7.243711825363208,19.392552953058082,10.29992783702241,17.301690774825197,20.534404585077194,15.344764322502696,9.807870652301812,22.286336685343333,7.15351093740481,23.667752703655204,19.630321311343785,22.86868946711264,13.079892310004878,0
24.706393934037255,18.87403130115638,22.74968122966692,17.933347345998026,10.883588873053172,22.62908899182221,10.778077588466289,21.572705709594462,13.461286096155378,19.787467626304643,21.177168706269253,16.739063314283374,10.92323121579653,23.0951093212371,11.047953395664866,26.39394705886686,21.308652852116385,26.242261476203176,16.990339112809615,0
24.86488232867321,18.910853527071364,22.95785144885419,18.543778601161744,13.006331949560272,23.234975316112937,14.064584396685024,22.504509357900986,16.081525271322363,21.390135096939513,20.968037537292805,17.414531038785405,11.099503875021105,23.103759906200303,14.863517832300548,28.088768791652324,21.94879779287932,28.517924696842236,19.71985653555935,0
23.638992936979136,17.696710539965455,21.984803183564157,17.714652091059826,14.145483081361748,22.26828474245526,16.343644963371055,21.879152715341625,17.49484783274047,21.63633878937975,19.67810160329117,16.716404253370975,10.181658342396547,21.85049546165772,17.631465708337632,28.17201192175441,21.159361925281384,28.99766817837681,20.55635887418571,0
21.0048321287877,15.285805342438977,19.840346234969292,15.362919553084183,14.115454545826955,19.834635860307507,17.20404569819288,19.87964557419324,17.43664206563516,20.466903578986493,17.38870635227501,14.431789529433074,8.422783403785543,19.30870360358731,18.739728786573465,26.554215037200386,18.93534571296169,27.42496109363865,19.385725529043338,0
17.33194066096137,12.148751222284695,16.898940126971883,11.923510453856963,13.112389785968292,16.519133429761226,16.69882526525928,17.12313422903104,16.108678640105598,18.253023237406545,14.48944385421216,10.89688847277622,6.409358839095285,15.947685322297252,18.116470243957448,23.677019441433806,15.683472641191333,24.079876841163436,16.717991136871362,0
13.306609473267336,9.042986124881415,13.795466553880466,8.226686869029216,11.627423833858034,13.199909319886258,15.302563445414258,14.454376670050513,14.087070595370525,15.667236470941472,11.573166524498838,6.9079200174638595,4.853897632731934,12.602545730707673,16.227865312600905,20.372899802140584,12.112746120783008,19.70300915722642,13.502336544270838,0
9.753563050555954,6.780397170800987,11.239495707318945,5.23478362207845,10.267165984275039,10.758577608417992,13.733454104921792,12.663973707912854,12.11250325289156,13.458288027558819,9.267810669040344,3.4657917995902645,4.335683599627095,10.197737775897304,13.901932838305852,17.59171592331484,9.028178191312998,15.276936894413346,10.796432062381175,0
7.408708103426569,5.965445428981369,9.801733205269983,3.7261450598763655,9.538385795454968,9.7824629268053,12.693639721705397,12.221063228340743,10.824251557202226,12.193722600031206,8.054614793252933,1.4408355305518552,5.0779483059410015,9.417869702743259,12.026524952594219,16.07612642586245,7.089750479700881,11.728144057808564,9.402435168239036,0
6.701423511677004,6.782574508158708,9.733583709562021,4.026596483850592,9.664875570507531,10.358421722457372,12.613063057179883,13.109770641576892,10.534658407329319,12.06057531282329,8.119591407393333,1.267204307882029,6.8374918988454505,10.442793799996728,11.22667209099738,16.09762904506444,6.606065589942885,9.640851728600262,9.594968269468641,0
7.6472152128883835,8.941082341265904,10.914229111196798,5.91311247210876,10.533768005317992,12.059040704234157,13.518641632887089,14.852837569680673,11.148755890498308,12.821086265478405,9.320475068254517,2.804093186104858,8.985438231892468,12.873662929217597,11.667963555684594,17.373315020368253,7.465560585655964,9.112260072477591,11.060617060025345,0
9.886295933155738,11.795837897142965,12.939532462306488,8.722145448472801,11.786699828729851,14.124331543136023,15.07212241480083,16.71112573965694,12.253130201160461,13.93523719338126,11.278573126708993,5.4125678794191145,10.755672611399284,15.878713526385525,13.051870111514429,19.189955328007123,9.226223378793271,9.796297926430857,13.06488992562608,0
12.794666444854801,14.55029258470637,15.260474807110057,11.57123752427769,12.960948111464347,15.721824578331026,16.699155892450367,17.93200787026893,13.278920398964262,14.748491971638515,13.501601855763488,8.171918131742016,11.515077912914357,18.460615733941946,14.739744161516912,20.63981445414687,11.271784833206635,11.057467093554461,14.729385419174777,0
15.661288085960354,16.49516604744247,17.351876113951246,13.641726698988814,13.656212864620187,16.221401091582834,17.79365202040153,17.990466988440573,13.710673810947595,14.713343396025962,15.525118377398163,10.181140072143872,10.985692903685496,19.77954966267978,15.991727809671634,20.920044430057654,13.00941891195782,12.209314192041038,15.345322951563102,0
17.89770562765012,17.227177652105286,18.877887154070553,14.448135359703322,13.69153466789174,15.412979140280628,17.948624449483823,16.76405977350231,13.286275533464556,13.589689281838412,17.05035150014724,10.862711546148075,9.363141679063947,19.442282433448156,16.257297906311603,19.616938760664397,14.066462798859213,12.77659202014156,14.631204361638986,0
19.167032940744882,16.731751616610246,19.75160307651359,13.960357731326107,13.146958186255494,13.55012567756062,17.082428772853874,14.541903319986153,12.073004972931905,11.513738599894946,17.986636333354717,10.125775375840496,7.2389376010388045,17.613999729663522,15.362258582012336,16.83573839589108,14.372112790667208,12.639960106567283,12.804492154626,0
19.400699388082113,15.31217220890197,20.076297509192923,12.541915448034409,12.280796455994443,11.210717705734876,15.421474794823775,11.8744728681673,10.399770384034449,8.917090237379004,18.396665004702403,8.327925630408103,5.354777881280125,14.912541104982774,13.530143556903955,13.135510603667122,14.103991992297496,12.015559689139645,10.449403571151745,0
18.738827161122057,13.427666123077957,20.030203470923666,10.76633823387389,11.38797008824473,9.061187339446967,13.38299042716466,9.353453334613615,8.703403309495007,6.3592042654794305,18.400280367318842,6.09593139744938,4.310319953267647,12.156101150314687,11.26559303684323,9.327293950459634,13.559543680079168,11.316016976583962,8.263217668907968,0
17.423317038338396,11.499402116436906,19.741411061497068,9.177375147846544,10.654477466849864,7.605923311348217,11.401342513848936,7.4011048084769255,7.348656956543082,4.331505325338929,18.080602308873985,4.06430899248712,4.330356623043045,10.052146857565324,9.14399975018568,6.2023693625140774,12.999458524884886,10.94338619912457,6.777564732246389,0
15.68098727894829,9.756775313393712,19.195060360954383,8.082294598690305,10.055734804525006,7.00811680464926,9.753612434090057,6.1355005377013425,6.481193654770826,3.0918656400110622,17.41943071016267,2.632825805765419,5.166042446246314,8.934273182552497,7.576794812386323,4.273615725184741,12.518329523104377,11.085401669528895,6.154567565370321,0
13.641070613483214,8.176690233410369,18.21246646170592,7.447114358234174,9.339632572383863,7.040030126761048,8.450955373970507,5.352897959741285,5.965496074182076,2.583395870162516,16.290079265538218,1.8206964498581852,6.163599574823826,8.640943293310082,6.641009417628826,3.615920366107208,11.992221549632832,11.59720982924867,6.125997478543343,0
11.327445870151873,6.549446020242767,16.528951374738604,6.945809066112431,8.122392581852997,7.191366051655807,7.2519665377275855,4.642401309041022,5.44356768047825,2.4776833496117328,14.525487865733364,1.2941596156430937,6.5038479580058635,8.590230846786389,6.056138781848665,3.871908775470421,11.140009015889639,12.032923886542726,6.110814654323524,0
8.71566408126966,4.627949296856863,13.927492709421081,6.13092950835123,6.04937369349099,6.8836274379461,5.778206470617863,3.5749157924488832,4.482698797654669,2.3115867034290667,12.021404723044167,0.5391447920524757,5.51055665311849,8.017238502782673,5.301081303207384,4.4057743428956,9.659675475568166,11.805347355634208,5.4573371356024065,0
5.810108049442752,2.283610952763883,10.363861793361647,4.641110415568716,2.9470237563614723,5.6951350763740685,3.6720421302973634,1.8782972659218302,2.7384081494250543,1.6508175895826338,8.819090859608915,-0.9041146435215963,2.895975143384286,6.27824499261586,3.8137713422216915,4.533587508202409,7.3744668297305225,10.404841994875103,3.7003100285220354,0
2.7261013440889816,-0.3794464281379304,6.053309524554304,2.3803724838427534,-1.0699932891578943,3.529610208924747,0.7620840151688526,-0.448127956133468,0.09262820897550965,0.241032977472461,5.155910493546298,-3.2229150945176217,-1.1173835409437112,3.1243128953875403,1.2239612526101382,3.763628686154552,4.349843508635561,7.617749906189549,0.7533077657371856,0
-0.2942510886047327,-3.026090971643492,1.4512407074626292,-0.42341020996603274,-5.604904848628878,0.6497055869271898,-2.8534058735046064,-3.138577302591178,-3.301815718125433,-1.92248856369872,1.427139662985663,-6.230883629211648,-5.871296461626662,-1.1736092352031293,-2.4928964307704,1.9484774395839777,0.9064108879888768,3.6349899712884164,-3.0519267551501486,0
-2.9335847299869005,-5.2030659347638855,-2.865316933783841,-3.2979670672044947,-10.09431698974301,-2.4296529125983053,-6.83179228389884,-5.774924771408436,-7.081993157937697,-4.624316035416368,-1.9246707414057127,-9.42064476361204,-10.509588971439463,-5.8904640793219665,-6.994221621707715,-0.6970537135779719,-2.47549544425864,-0.9883198703952516,-7.087861672641752,0
-4.8744824485548115,-6.497139178902185,-6.343387114450311,-5.689038752341597,-13.958838324879414,-5.116947174087951,-10.673263865666721,-7.932224237687979,-10.779600995146719,-7.503698892280616,-4.519926840656281,-12.131289835891161,-14.254860649416571,-10.05809518128413,-11.650867370601095,-3.678124201219714,-5.293710898861576,-5.477808803096815,-10.638764482244397,0
-5.916860241219148,-6.714204331274691,-8.620288897462515,-7.179800130941534,-16.778660613412434,-6.960646703705304,-13.880323946413906,-9.33657697756595,-13.968551251242873,-10.182529927090977,-6.158910979184554,-13.802017414693207,-16.666618358287785,-12.786463640498829,-15.743025705168535,-6.406319606064117,-7.198727248187362,-9.083442031569605,-13.151636887286436,0
-6.082640065073169,-6.0026655556991075,-9.647624281660034,-7.673942953634266,-18.42827069116262,-7.8183912858235045,-16.125742847990647,-9.969180848477892,-16.393771335126036,-12.391747259195494,-6.897973086335354,-14.20558807169841,-17.786311609690372,-13.576923473545124,-18.696342218626604,-8.413289614630145,-8.13369969481932,-11.331925060665174,-14.428641722814621,0
-5.627728537590094,-4.830973233599932,-9.687066832299267,-7.437951327031354,-19.08098219739132,-7.883807951395497,-17.327417519502227,-10.043694556068477,-17.996925061872123,-14.011914022818342,-7.01743190308892,-13.543364270995127,-18.072081768046218,-12.485308600501323,-20.231357243037024,-9.477062653993238,-8.348148113840418,-12.15778675028383,-14.657743203494032,0
-4.967969539429673,-3.8394639111399327,-9.199853151923536,-7.004162110700704,-19.108813401057716,-7.589230480483946,-17.631611661593542,-9.896287001898733,-18.868383919487336,-15.051534109131545,-6.908175176439667,-12.382054922377336,-18.181100107466623,-10.10370129955084,-20.40712167450455,-9.652670876713712,-8.29806475854829,-11.891344650685404,-14.301138821099517,0
-4.5720086148632895,-3.6450157139388017,-8.697415998026612,-6.991844851217449,-18.94060148938531,-7.4459489965330565,-17.34016291699797,-9.855691499489179,-19.17120295722624,-15.601623391281292,-6.948685242202599,-11.476488458828909,-18.708147559353552,-7.387960640446083,-19.573760916068412,-9.222732508907125,-8.496073113813974,-11.135527425388833,-13.9069764155874,0
-4.828581900462725,-4.6405261855973485,-8.583073073388881,-7.889971736845879,-18.912977628534513,-7.8637891847583115,-16.79433051911181,-10.128486579577448,-19.05872205565936,-15.776358576333331,-7.39194971091727,-11.517788594127738,-19.964191386765602,-5.368834938147819,-18.238256171955978,-8.580801094181634,-9.33996701711558,-10.554900890730126,-13.903422528835176,0
-5.9131932045403,-6.844933869469549,-9.021378317970237,-9.868224060520078,-19.150022782312774,-9.003107657244025,-16.243017639401018,-10.729449496573881,-18.609605289818198,-15.65533136158068,-8.281118981101132,-12.8837858125252,-21.857542237170584,-4.831762006402613,-16.881301969529645,-8.081858517589053,-10.963859112182332,-10.63550009748359,-14.441483366337701,0
-7.726470362391947,-9.883781656704983,-9.902600892960105,-12.70293933687222,-19.53512198148942,-10.727925490110222,-15.767284414222052,-11.497286141307484,-17.823559828922264,-15.269571699986734,-9.446559218890126,-15.499711382351025,-23.94078493251462,-6.084382398770613,-15.812697802118798,-7.930555876789838,-13.188855034806235,-11.524238331150263,-15.359010094685413,0
-9.953060614334246,-13.135623625995079,-10.938383793329544,-15.873992310751065,-19.81008428809829,-12.700085568315055,-15.314591773378211,-12.213617398248926,-16.7028708889127,-14.661872601714705,-10.609494179620645,-18.886053158471647,-25.625932145857462,-8.911292369756762,-15.142127979144638,-8.173759278119377,-15.61659184901626,-13.029731175064358,-16.301526070371082,0
-12.177204704886456,-15.947779552487122,-11.80511105008515,-18.754999153240764,-19.715074911864644,-14.533517149174365,-14.780808848588654,-12.734882584323538,-15.344441025901062,-13.952859031410357,-11.507157433737792,-22.332989935793464,-26.436246015897922,-12.684058427947175,-14.824920233604029,-8.754667647367869,-17.786004896973555,-14.734217044096516,-16.912267865925394,0
-14.013118372536477,-17.847352385737643,-12.278489245700488,-20.82434880314842,-19.11294859775233,-15.940660784459261,-14.099107225010586,-13.072179823682312,-13.983644280662222,-13.36562639371695,-11.992027652068552,-25.138265496045605,-26.19802097544946,-16.574748561916017,-14.747197223544076,-9.584107950744531,-19.334183232485387,-16.170075801450068,-17.00350870221595,0
-15.247244182732054,-18.711380205412517,-12.348449043606736,-21.85552994150031,-18.087629649658105,-16.851285277778988,-13.335097350564588,-13.422467692368992,-12.998427349018426,-13.225276931201195,-12.110873188390562,-26.85434148921139,-25.135055430315205,-19.83438331919066,-14.84515395570824,-10.632577795509938,-20.142259974801938,-17.030519656931805,-16.673989940970024,0
-15.915466869319102,-18.80829747487235,-12.24164730287861,-21.996021198895082,-16.951959545150675,-17.43547731321094,-12.718324541920609,-14.111638490146229,-12.83400367492049,-13.894086419109016,-12.10392575850331,-27.438160154189177,-23.810333677963232,-22.018570264676352,-15.180119092692445,-11.973012504845183,-20.384458127108726,-17.30540898337634,-16.30247291068636,0
-16.281393978461733,-18.687275835870828,-12.33765406217099,-21.6988267116781,-16.152253700969425,-18.016993872890463,-12.58523679777963,-15.460242354251045,-13.860922951912976,-15.648964484001715,-12.320628597455448,-27.241709072160045,-22.923977662814533,-23.07959402138182,-15.92614018826016,-13.743587381329757,-20.455457667021424,-17.28461412208592,-16.409820065585865,0
-16.74903439628749,-18.979355477192012,-13.034499993966715,-21.554101939439004,-16.127944527685937,-18.93424275418442,-13.274186057215893,-17.64625390198186,-16.23358814901476,-18.56553303235524,-13.106397953062308,-26.873348190290443,-23.06680398590029,-23.32872691724121,-17.295799826807485,-16.06968364600858,-20.82847052671518,-17.45209126005797,-17.460042745006366,0
-17.717039195782878,-20.164945271449607,-14.59218914876842,-22.06637170595341,-17.15726731381915,-20.38644721812291,-14.990910453368496,-20.59968996901188,-19.78705366377562,-22.433798765104317,-14.67836925584618,-26.96469332356441,-24.50698088114631,-23.273272311022065,-19.41686255135617,-18.957131417829725,-21.873954267340032,-18.28934384016052,-19.659979604573987,0
-19.432620392154202,-22.39391005879121,-17.02022527769425,-23.46952763926209,-19.25360550079715,-22.336487020883965,-17.705548049104653,-23.9848303855975,-24.032271162555663,-26.759355236285923,-17.042477871710535,-27.937058289616736,-27.09570934357639,-23.405635415424506,-22.2258073871572,-22.219432996302157,-23.71441387777947,-20.07209763666911,-22.85125113325984,0
-21.906882788470263,-25.43212966199926,-20.06241130364581,-25.653232321891156,-22.160320306917757,-24.516258594884707,-21.13352304620091,-27.29032931681852,-28.268385668941573,-30.870481731448447,-19.99053726770866,-29.86043037554035,-30.33427898919539,-24.03140384557146,-25.435277088261273,-25.4874111319855,-26.179947042303567,-22.74978527202735,-26.54283600787371,0
-24.900782832980543,-28.735193743258215,-23.266274523981284,-28.209812730580808,-25.427343381010807,-26.515032083510775,-24.79318933561288,-29.977931977427748,-31.76468055625946,-34.0860245281651,-23.15749772053618,-32.43830377169606,-33.55466828564253,-25.1752622546368,-28.580042678454255,-28.286779011725947,-28.862185296369933,-25.93636780888502,-30.058419369211695,0
-27.97703765999271,-31.613012896351,-26.104312751213183,-30.57398762736552,-28.53290155325452,-27.912058835000046,-28.116876070237332,-31.633922342356428,-33.95059826812651,-35.88827490742348,-26.108809566485302,-35.110254454637314,-36.13724123310853,-26.58610067678514,-31.124986298611837,-30.158082834560783,-31.23882623415345,-29.011347268948317,-32.742264748407344,0
-30.646418050309624,-33.47289093547982,-28.15137499016689,-32.24785877718232,-31.05446107171365,-28.44976837514509,-30.62847366036327,-32.11686093154651,-34.59983705515856,-36.09540033349887,-28.474507876065807,-37.27505618579336,-37.729474712629816,-27.878046555830593,-32.647969883892586,-30.828550833527647,-32.87068471211393,-31.34446882429882,-34.19578384381819,0
-32.51233031760818,-34.01128233055156,-29.21115943450305,-32.982325190831446,-32.78324905818726,-28.136348783888053,-32.08015707461517,-31.60103024577996,-33.896260638363636,-34.92335137668824,-30.041346683739228,-38.506828110310295,-38.341589880912736,-28.699354382463213,-32.98636382953532,-30.320853177657717,-33.55475473852088,-32.516769343845276,-34.41035273307757,0
-33.392834161410605,-33.31839866667932,-29.374181040411962,-32.87559911070887,-33.77078094074321,-27.265626159093188,-32.52642235853776,-30.527132042784938,-32.38104912563642,-32.937514920939805,-30.7983690507041,-38.71314541541591,-38.31316239872361,-28.891846946928922,-32.313349382783066,-28.981666338132957,-33.40443318393203,-32.48340790791492,-33.773080436768794,0
-33.33806394788304,-31.816608288405785,-28.94944406698836,-32.31301378973494,-34.25641094578964,-26.3081772695448,-32.27264267474034,-29.43934508547768,-30.762244997364608,-30.868877748224705,-30.88768216744252,-38.13755013128649,-38.132143664641276,-28.542062988393717,-31.078290080701162,-27.374364455522294,-32.787679909619385,-31.579312757064987,-32.90631918437371,0
-32.60767477730587,-30.12607845317698,-28.361021057942832,-31.83846583568798,-34.56948314040282,-25.775415783163766,-31.777660414410718,-28.827624200455315,-29.70808133858627,-29.40986053937334,-30.548498022124,-37.27498206629445,-38.2437715410633,-27.968709599604637,-29.8854749583543,-26.1255783430113,-32.209536728230944,-30.42486313474559,-32.4608664158173,0
-31.566113264360744,-28.85384154151653,-27.996516767620857,-31.950871101018652,-34.9946433838735,-26.053020194982405,-31.496297225125222,-28.979338604682916,-29.64372455283185,-29.008797210103562,-30.024177311597235,-36.68174874723436,-38.87513307903631,-27.605455126129968,-29.304887041950845,-25.72794166738594,-32.1287543159671,-29.712933902171343,-32.88623341155741,0
